Block1Type,Block1Stim,Block1Corr
Cond,stimuli/Healthy/10.jpg,left
Cond,stimuli/Healthy/44.jpg,right
Cond,stimuli/Healthy/37.jpg,left
Fix2,stimuli/Dangerous/37.jpg,left
Fix1,stimuli/Sad/28.jpg,right
Fix2,stimuli/Dangerous/22.jpg,left
Fix1,stimuli/Sad/6.jpg,right
Cond,stimuli/Healthy/58.jpg,left
Fix1,stimuli/Sad/15.jpg,right
Fix2,stimuli/Dangerous/47.jpg,left
Fix2,stimuli/Dangerous/7.jpg,left
Fix2,stimuli/Dangerous/9.jpg,left
Fix1,stimuli/Sad/48.jpg,right
Fix1,stimuli/Sad/34.jpg,right
Fix2,stimuli/Dangerous/20.jpg,left
Fix1,stimuli/Sad/7.jpg,right
Cond,stimuli/Healthy/45.jpg,left
Fix2,stimuli/Dangerous/24.jpg,left
Fix2,stimuli/Dangerous/31.jpg,left
Cond,stimuli/Healthy/31.jpg,right
Fix2,stimuli/Dangerous/1.jpg,left
Fix1,stimuli/Sad/58.jpg,right
Cond,stimuli/Healthy/18.jpg,left
Cond,stimuli/Healthy/22.jpg,right
Fix1,stimuli/Sad/14.jpg,right
Fix2,stimuli/Dangerous/57.jpg,left
Fix2,stimuli/Dangerous/3.jpg,left
Fix1,stimuli/Sad/3.jpg,right
Cond,stimuli/Healthy/0.jpg,left
Cond,stimuli/Healthy/12.jpg,right
Fix2,stimuli/Dangerous/59.jpg,left
Fix2,stimuli/Dangerous/19.jpg,left
Fix1,stimuli/Sad/52.jpg,right
Fix1,stimuli/Sad/42.jpg,right
Fix1,stimuli/Sad/41.jpg,right
Cond,stimuli/Healthy/28.jpg,left
Fix2,stimuli/Dangerous/8.jpg,left
Cond,stimuli/Healthy/3.jpg,right
Cond,stimuli/Healthy/17.jpg,left
Fix1,stimuli/Sad/1.jpg,right
Fix1,stimuli/Sad/43.jpg,right
Fix1,stimuli/Sad/17.jpg,right
Cond,stimuli/Healthy/49.jpg,left
Fix1,stimuli/Sad/39.jpg,right
Fix1,stimuli/Sad/37.jpg,right
Fix1,stimuli/Sad/51.jpg,right
Fix2,stimuli/Dangerous/13.jpg,left
Fix1,stimuli/Sad/49.jpg,right
Fix1,stimuli/Sad/27.jpg,right
Cond,stimuli/Healthy/9.jpg,left
Fix2,stimuli/Dangerous/43.jpg,left
Fix2,stimuli/Dangerous/21.jpg,left
Cond,stimuli/Healthy/55.jpg,right
Fix2,stimuli/Dangerous/11.jpg,left
Fix2,stimuli/Dangerous/54.jpg,left
Cond,stimuli/Healthy/7.jpg,right
Fix2,stimuli/Dangerous/27.jpg,left
Cond,stimuli/Healthy/4.jpg,right
Fix1,stimuli/Sad/30.jpg,right
Cond,stimuli/Healthy/52.jpg,left
Cond,stimuli/Healthy/35.jpg,right
