Block3Type,Block3Stim,Block3Corr
Cond,stimuli/Dangerous/32.jpg,left
Fix1,stimuli/Healthy/56.jpg,left
Fix1,stimuli/Healthy/66.jpg,left
Cond,stimuli/Dangerous/51.jpg,right
Fix1,stimuli/Healthy/59.jpg,left
Fix2,stimuli/Small/7.jpg,right
Fix2,stimuli/Small/0.jpg,right
Fix1,stimuli/Healthy/45.jpg,left
Cond,stimuli/Dangerous/48.jpg,right
Cond,stimuli/Dangerous/5.jpg,left
Fix2,stimuli/Small/10.jpg,right
Cond,stimuli/Dangerous/16.jpg,left
Cond,stimuli/Dangerous/57.jpg,right
Fix2,stimuli/Small/32.jpg,right
Fix2,stimuli/Small/1.jpg,right
Fix1,stimuli/Healthy/65.jpg,left
Fix2,stimuli/Small/51.jpg,right
Fix2,stimuli/Small/54.jpg,right
Fix1,stimuli/Healthy/35.jpg,left
Fix2,stimuli/Small/44.jpg,right
Cond,stimuli/Dangerous/1.jpg,left
Fix1,stimuli/Healthy/58.jpg,left
Fix2,stimuli/Small/49.jpg,right
Fix2,stimuli/Small/4.jpg,right
Fix2,stimuli/Small/55.jpg,right
Cond,stimuli/Dangerous/50.jpg,left
Cond,stimuli/Dangerous/15.jpg,right
Fix1,stimuli/Healthy/36.jpg,left
Fix1,stimuli/Healthy/20.jpg,left
Cond,stimuli/Dangerous/40.jpg,right
Cond,stimuli/Dangerous/30.jpg,left
Cond,stimuli/Dangerous/9.jpg,right
Cond,stimuli/Dangerous/24.jpg,left
Cond,stimuli/Dangerous/22.jpg,right
Fix1,stimuli/Healthy/18.jpg,left
Fix1,stimuli/Healthy/27.jpg,left
Fix1,stimuli/Healthy/67.jpg,left
Fix2,stimuli/Small/34.jpg,right
Fix1,stimuli/Healthy/21.jpg,left
Cond,stimuli/Dangerous/23.jpg,right
Cond,stimuli/Dangerous/54.jpg,left
Fix1,stimuli/Healthy/23.jpg,left
Fix2,stimuli/Small/20.jpg,right
Fix1,stimuli/Healthy/32.jpg,left
Fix1,stimuli/Healthy/17.jpg,left
Fix1,stimuli/Healthy/5.jpg,left
Fix2,stimuli/Small/25.jpg,right
Fix1,stimuli/Healthy/30.jpg,left
