Block3Type,Block3Stim,Block3Corr
Fix1,stimuli/Soft/6.jpg,right
Cond,stimuli/Sad/47.jpg,left
Cond,stimuli/Sad/34.jpg,right
Fix2,stimuli/Smell/14.jpg,left
Cond,stimuli/Sad/20.jpg,right
Fix2,stimuli/Smell/56.jpg,left
Fix2,stimuli/Smell/55.jpg,left
Cond,stimuli/Sad/27.jpg,right
Cond,stimuli/Sad/58.jpg,left
Fix1,stimuli/Soft/29.jpg,right
Cond,stimuli/Sad/0.jpg,left
Fix2,stimuli/Smell/2.jpg,left
Cond,stimuli/Sad/45.jpg,right
Cond,stimuli/Sad/26.jpg,left
Fix2,stimuli/Smell/31.jpg,left
Cond,stimuli/Sad/4.jpg,right
Fix1,stimuli/Soft/55.jpg,right
Cond,stimuli/Sad/59.jpg,left
Cond,stimuli/Sad/36.jpg,right
Fix2,stimuli/Smell/57.jpg,left
Cond,stimuli/Sad/38.jpg,right
Fix1,stimuli/Soft/40.jpg,right
Fix2,stimuli/Smell/26.jpg,left
Fix2,stimuli/Smell/41.jpg,left
Cond,stimuli/Sad/5.jpg,right
Fix2,stimuli/Smell/43.jpg,left
Fix1,stimuli/Soft/17.jpg,right
Fix2,stimuli/Smell/22.jpg,left
Fix1,stimuli/Soft/34.jpg,right
Fix1,stimuli/Soft/59.jpg,right
Fix1,stimuli/Soft/2.jpg,right
Fix2,stimuli/Smell/37.jpg,left
Cond,stimuli/Sad/51.jpg,right
