Block1Type,Block1Stim,Block1Corr
Cond,stimuli/Small/8.jpg,right
Fix2,stimuli/Sad/21.jpg,left
Fix2,stimuli/Sad/37.jpg,left
Fix1,stimuli/Soft/0.jpg,right
Fix1,stimuli/Soft/42.jpg,right
Fix1,stimuli/Soft/13.jpg,right
Cond,stimuli/Small/41.jpg,left
Fix1,stimuli/Soft/53.jpg,right
Cond,stimuli/Small/26.jpg,left
Fix2,stimuli/Sad/54.jpg,left
Fix1,stimuli/Soft/9.jpg,right
Fix2,stimuli/Sad/48.jpg,left
Cond,stimuli/Small/40.jpg,right
Fix1,stimuli/Soft/1.jpg,right
Cond,stimuli/Small/39.jpg,left
Fix1,stimuli/Soft/17.jpg,right
Fix2,stimuli/Sad/27.jpg,left
Cond,stimuli/Small/57.jpg,right
Cond,stimuli/Small/16.jpg,left
Cond,stimuli/Small/19.jpg,right
Cond,stimuli/Small/51.jpg,left
Fix2,stimuli/Sad/25.jpg,left
Cond,stimuli/Small/31.JPG,right
Fix1,stimuli/Soft/46.jpg,right
Fix2,stimuli/Sad/24.jpg,left
Fix1,stimuli/Soft/19.jpg,right
Fix1,stimuli/Soft/8.jpg,right
Fix1,stimuli/Soft/58.jpg,right
Cond,stimuli/Small/13.jpg,left
Cond,stimuli/Small/54.jpg,right
Fix1,stimuli/Soft/59.jpg,right
Fix1,stimuli/Soft/49.jpg,right
Cond,stimuli/Small/37.jpg,left
Fix2,stimuli/Sad/4.jpg,left
Cond,stimuli/Small/12.jpg,right
Fix2,stimuli/Sad/0.jpg,left
Fix2,stimuli/Sad/5.jpg,left
Cond,stimuli/Small/14.jpg,right
Fix1,stimuli/Soft/2.jpg,right
Fix2,stimuli/Sad/58.jpg,left
Fix1,stimuli/Soft/18.jpg,right
Cond,stimuli/Small/27.jpg,left
Cond,stimuli/Small/59.jpg,right
Fix2,stimuli/Sad/22.jpg,left
Cond,stimuli/Small/44.jpg,right
Fix1,stimuli/Soft/43.jpg,right
Fix2,stimuli/Sad/55.jpg,left
Fix1,stimuli/Soft/25.jpg,right
Cond,stimuli/Small/33.jpg,left
Fix1,stimuli/Soft/32.jpg,right
Fix1,stimuli/Soft/26.jpg,right
Fix1,stimuli/Soft/16.jpg,right
Cond,stimuli/Small/23.jpg,left
