Block2Type,Block2Stim,Block2Corr
Fix1,stimuli/Old/5.jpg,right
Cond,stimuli/Dangerous/55.jpg,left
Cond,stimuli/Dangerous/33.jpg,right
Cond,stimuli/Dangerous/31.jpg,left
Fix2,stimuli/Soft/28.jpg,left
Cond,stimuli/Dangerous/4.jpg,right
Fix2,stimuli/Soft/6.jpg,left
Cond,stimuli/Dangerous/0.jpg,right
Fix2,stimuli/Soft/40.jpg,left
Cond,stimuli/Dangerous/37.jpg,right
Fix1,stimuli/Old/49.jpg,right
Cond,stimuli/Dangerous/2.jpg,left
Fix2,stimuli/Soft/51.jpg,left
Cond,stimuli/Dangerous/28.jpg,right
Cond,stimuli/Dangerous/48.jpg,left
Fix1,stimuli/Old/44.jpg,right
Fix2,stimuli/Soft/18.jpg,left
Fix1,stimuli/Old/37.jpg,right
Fix1,stimuli/Old/1.jpg,right
Cond,stimuli/Dangerous/44.jpg,left
Fix1,stimuli/Old/3.jpg,right
Fix1,stimuli/Old/39.jpg,right
Fix2,stimuli/Soft/23.jpg,left
Cond,stimuli/Dangerous/45.jpg,right
Cond,stimuli/Dangerous/40.jpg,left
Fix2,stimuli/Soft/35.jpg,left
Fix2,stimuli/Soft/21.jpg,left
Cond,stimuli/Dangerous/24.jpg,right
Cond,stimuli/Dangerous/32.jpg,left
Cond,stimuli/Dangerous/46.jpg,right
Fix1,stimuli/Old/42.jpg,right
Fix1,stimuli/Old/58.jpg,right
Fix1,stimuli/Old/27.jpg,right
Cond,stimuli/Dangerous/58.jpg,left
Fix1,stimuli/Old/32.jpg,right
Cond,stimuli/Dangerous/20.jpg,left
Fix1,stimuli/Old/16.jpg,right
Cond,stimuli/Dangerous/43.jpg,left
Fix1,stimuli/Old/12.jpg,right
Fix1,stimuli/Old/8.jpg,right
Cond,stimuli/Dangerous/57.jpg,left
Fix1,stimuli/Old/15.jpg,right
Fix2,stimuli/Soft/38.jpg,left
Fix2,stimuli/Soft/0.jpg,left
Fix2,stimuli/Soft/17.jpg,left
Fix2,stimuli/Soft/1.jpg,left
Fix2,stimuli/Soft/54.jpg,left
Fix2,stimuli/Soft/4.jpg,left
Fix1,stimuli/Old/4.jpg,right
Cond,stimuli/Dangerous/34.jpg,left
Cond,stimuli/Dangerous/50.jpg,right
Fix2,stimuli/Soft/39.jpg,left
Fix1,stimuli/Old/50.jpg,right
Fix2,stimuli/Soft/8.jpg,left
Fix1,stimuli/Old/59.jpg,right
Fix2,stimuli/Soft/29.jpg,left
Fix2,stimuli/Soft/5.jpg,left
Fix2,stimuli/Soft/59.jpg,left
Fix2,stimuli/Soft/50.jpg,left
Fix2,stimuli/Soft/25.jpg,left
Fix1,stimuli/Old/26.jpg,right
Cond,stimuli/Dangerous/35.jpg,left
Cond,stimuli/Dangerous/47.jpg,right
Fix1,stimuli/Old/31.jpg,right
Fix1,stimuli/Old/13.jpg,right
Fix2,stimuli/Soft/3.jpg,left
Fix1,stimuli/Old/46.jpg,right
Fix2,stimuli/Soft/19.jpg,left
Cond,stimuli/Dangerous/17.jpg,right
Fix2,stimuli/Soft/26.jpg,left
Cond,stimuli/Dangerous/26.jpg,right
Fix2,stimuli/Soft/16.jpg,left
Fix1,stimuli/Old/53.jpg,right
Fix2,stimuli/Soft/30.jpg,left
Cond,stimuli/Dangerous/54.jpg,right
Fix1,stimuli/Old/9.jpg,right
Cond,stimuli/Dangerous/38.jpg,left
Fix2,stimuli/Soft/45.jpg,left
Cond,stimuli/Dangerous/51.jpg,right
Cond,stimuli/Dangerous/36.jpg,left
Fix1,stimuli/Old/19.jpg,right
Fix1,stimuli/Old/24.jpg,right
Cond,stimuli/Dangerous/18.jpg,left
Cond,stimuli/Dangerous/21.jpg,right
Fix2,stimuli/Soft/2.jpg,left
Fix2,stimuli/Soft/57.jpg,left
Fix1,stimuli/Old/55.jpg,right
Fix2,stimuli/Soft/24.jpg,left
Cond,stimuli/Dangerous/11.jpg,right
Fix2,stimuli/Soft/20.JPG,left
Fix2,stimuli/Soft/14.jpg,left
Cond,stimuli/Dangerous/1.jpg,right
Fix2,stimuli/Soft/36.jpg,left
Fix2,stimuli/Soft/37.jpg,left
Fix2,stimuli/Soft/43.jpg,left
Fix1,stimuli/Old/30.jpg,right
Cond,stimuli/Dangerous/14.jpg,left
Cond,stimuli/Dangerous/49.jpg,right
Fix1,stimuli/Old/20.jpg,right
Fix1,stimuli/Old/57.jpg,right
Fix2,stimuli/Soft/12.jpg,left
Fix2,stimuli/Soft/46.jpg,left
Cond,stimuli/Dangerous/59.jpg,right
Cond,stimuli/Dangerous/3.jpg,left
Fix1,stimuli/Old/6.jpg,right
Fix1,stimuli/Old/23.jpg,right
Cond,stimuli/Dangerous/5.jpg,left
Fix1,stimuli/Old/29.jpg,right
Fix2,stimuli/Soft/56.jpg,left
Fix1,stimuli/Old/17.jpg,right
Fix2,stimuli/Soft/31.jpg,left
Cond,stimuli/Dangerous/16.jpg,right
Fix1,stimuli/Old/51.jpg,right
Cond,stimuli/Dangerous/19.jpg,left
Cond,stimuli/Dangerous/25.jpg,right
Fix2,stimuli/Soft/58.jpg,left
Fix2,stimuli/Soft/34.jpg,left
Fix2,stimuli/Soft/27.jpg,left
Cond,stimuli/Dangerous/10.jpg,right
Fix2,stimuli/Soft/9.jpg,left
Fix1,stimuli/Old/52.jpg,right
Fix1,stimuli/Old/18.jpg,right
Fix1,stimuli/Old/28.jpg,right
Cond,stimuli/Dangerous/39.jpg,left
Fix2,stimuli/Soft/7.jpg,left
Fix1,stimuli/Old/7.jpg,right
Fix2,stimuli/Soft/15.jpg,left
Fix1,stimuli/Old/41.jpg,right
Cond,stimuli/Dangerous/29.jpg,left
Cond,stimuli/Dangerous/52.jpg,right
Fix1,stimuli/Old/56.jpg,right
Cond,stimuli/Dangerous/22.jpg,left
Cond,stimuli/Dangerous/23.jpg,right
