Block2Type,Block2Stim,Block2Corr
Cond,stimuli/Sad/45.jpg,right
Cond,stimuli/Sad/17.jpg,left
Fix1,stimuli/Soft/49.jpg,left
Fix1,stimuli/Soft/19.jpg,left
Fix2,stimuli/School/1.jpg,right
Fix2,stimuli/School/44.jpg,right
Fix1,stimuli/Soft/35.jpg,left
Cond,stimuli/Sad/56.jpg,right
Fix1,stimuli/Soft/39.jpg,left
Fix1,stimuli/Soft/50.jpg,left
Fix2,stimuli/School/29.jpg,right
Fix2,stimuli/School/47.jpg,right
Fix2,stimuli/School/35.jpg,right
Fix2,stimuli/School/46.jpg,right
Fix1,stimuli/Soft/26.jpg,left
Cond,stimuli/Sad/32.jpg,right
Fix1,stimuli/Soft/8.jpg,left
Fix2,stimuli/School/33.jpg,right
Fix2,stimuli/School/16.jpg,right
Cond,stimuli/Sad/12.jpg,left
Fix1,stimuli/Soft/20.JPG,left
Fix2,stimuli/School/49.jpg,right
Fix1,stimuli/Soft/47.jpg,left
Cond,stimuli/Sad/8.jpg,right
Cond,stimuli/Sad/16.jpg,left
Cond,stimuli/Sad/23.jpg,right
Fix2,stimuli/School/43.jpg,right
Fix1,stimuli/Soft/55.jpg,left
Cond,stimuli/Sad/30.jpg,right
Fix2,stimuli/School/10.jpg,right
Cond,stimuli/Sad/28.jpg,left
Fix2,stimuli/School/13.jpg,right
Fix1,stimuli/Soft/53.jpg,left
Fix1,stimuli/Soft/21.jpg,left
Cond,stimuli/Sad/9.jpg,right
Fix2,stimuli/School/55.jpg,right
Cond,stimuli/Sad/40.jpg,left
Fix2,stimuli/School/30.jpg,right
Fix2,stimuli/School/58.jpg,right
Cond,stimuli/Sad/46.jpg,left
Fix1,stimuli/Soft/28.jpg,left
Fix1,stimuli/Soft/27.jpg,left
Fix1,stimuli/Soft/40.jpg,left
Fix1,stimuli/Soft/32.jpg,left
Fix1,stimuli/Soft/14.jpg,left
Cond,stimuli/Sad/0.jpg,right
Cond,stimuli/Sad/48.jpg,left
Fix1,stimuli/Soft/9.jpg,left
Fix1,stimuli/Soft/38.jpg,left
Cond,stimuli/Sad/3.jpg,right
Cond,stimuli/Sad/19.jpg,left
Fix2,stimuli/School/24.jpg,right
Fix1,stimuli/Soft/30.jpg,left
Fix1,stimuli/Soft/16.jpg,left
Fix2,stimuli/School/31.jpg,right
Fix2,stimuli/School/52.jpg,right
Fix2,stimuli/School/7.jpg,right
Cond,stimuli/Sad/55.jpg,left
Cond,stimuli/Sad/20.jpg,right
Fix1,stimuli/Soft/54.jpg,left
Fix2,stimuli/School/37.jpg,right
Fix2,stimuli/School/54.jpg,right
Fix2,stimuli/School/32.jpg,right
Fix1,stimuli/Soft/3.jpg,left
Fix1,stimuli/Soft/5.jpg,left
Cond,stimuli/Sad/15.jpg,right
Fix1,stimuli/Soft/4.jpg,left
Cond,stimuli/Sad/39.jpg,right
Fix2,stimuli/School/6.jpg,right
Fix2,stimuli/School/50.jpg,right
Fix1,stimuli/Soft/45.jpg,left
Cond,stimuli/Sad/4.jpg,right
