Block2Type,Block2Stim,Block2Corr
Cond,stimuli/School/16.jpg,right
Fix2,stimuli/Old/12.jpg,left
Fix1,stimuli/Healthy/66.jpg,right
Fix1,stimuli/Healthy/17.jpg,right
Fix1,stimuli/Healthy/43.jpg,right
Cond,stimuli/School/36.jpg,left
Cond,stimuli/School/20.jpg,right
Cond,stimuli/School/52.jpg,left
Fix1,stimuli/Healthy/20.jpg,right
Fix1,stimuli/Healthy/64.jpg,right
Cond,stimuli/School/27.jpg,left
Fix2,stimuli/Old/0.jpg,left
Fix2,stimuli/Old/23.jpg,left
Fix1,stimuli/Healthy/2.jpg,right
Cond,stimuli/School/53.jpg,left
Fix1,stimuli/Healthy/15.jpg,right
Fix1,stimuli/Healthy/36.jpg,right
Fix2,stimuli/Old/20.jpg,left
Cond,stimuli/School/17.jpg,right
Fix1,stimuli/Healthy/18.jpg,right
Fix1,stimuli/Healthy/25.jpg,right
Fix2,stimuli/Old/5.jpg,left
Fix2,stimuli/Old/57.jpg,left
Fix1,stimuli/Healthy/32.jpg,right
Cond,stimuli/School/55.jpg,left
Fix2,stimuli/Old/11.jpg,left
Cond,stimuli/School/45.jpg,right
Cond,stimuli/School/51.jpg,left
Fix2,stimuli/Old/35.jpg,left
Fix2,stimuli/Old/17.jpg,left
Fix2,stimuli/Old/49.jpg,left
Fix1,stimuli/Healthy/42.jpg,right
Fix2,stimuli/Old/26.jpg,left
Fix1,stimuli/Healthy/26.jpg,right
Cond,stimuli/School/56.jpg,left
Fix2,stimuli/Old/42.jpg,left
Cond,stimuli/School/8.jpg,right
Cond,stimuli/School/10.jpg,left
Fix1,stimuli/Healthy/4.jpg,right
Fix2,stimuli/Old/10.jpg,left
Cond,stimuli/School/38.jpg,right
Fix1,stimuli/Healthy/29.jpg,right
Fix2,stimuli/Old/34.jpg,left
Fix1,stimuli/Healthy/3.jpg,right
Fix1,stimuli/Healthy/5.jpg,right
Cond,stimuli/School/9.jpg,left
Fix2,stimuli/Old/46.jpg,left
Fix2,stimuli/Old/21.jpg,left
Fix1,stimuli/Healthy/40.jpg,right
Fix2,stimuli/Old/33.jpg,left
Fix2,stimuli/Old/40.jpg,left
Cond,stimuli/School/28.jpg,right
Cond,stimuli/School/41.jpg,left
Cond,stimuli/School/31.jpg,right
Fix1,stimuli/Healthy/11.jpg,right
Cond,stimuli/School/44.jpg,left
Cond,stimuli/School/49.jpg,right
Fix1,stimuli/Healthy/62.jpg,right
Fix1,stimuli/Healthy/53.jpg,right
Fix1,stimuli/Healthy/48.jpg,right
Cond,stimuli/School/13.jpg,left
Fix1,stimuli/Healthy/68.jpg,right
Fix1,stimuli/Healthy/6.jpg,right
Fix2,stimuli/Old/1.jpg,left
Fix2,stimuli/Old/48.jpg,left
Fix1,stimuli/Healthy/8.jpg,right
Cond,stimuli/School/47.jpg,left
Cond,stimuli/School/58.jpg,right
Cond,stimuli/School/26.jpg,left
Fix1,stimuli/Healthy/35.jpg,right
Fix2,stimuli/Old/22.jpg,left
Fix2,stimuli/Old/52.jpg,left
Fix1,stimuli/Healthy/34.jpg,right
Fix2,stimuli/Old/56.jpg,left
Fix2,stimuli/Old/31.jpg,left
Cond,stimuli/School/32.jpg,right
Fix1,stimuli/Healthy/61.jpg,right
Fix1,stimuli/Healthy/65.jpg,right
Fix1,stimuli/Healthy/9.jpg,right
Fix2,stimuli/Old/14.jpg,left
Fix2,stimuli/Old/36.jpg,left
Fix2,stimuli/Old/38.jpg,left
Cond,stimuli/School/37.jpg,right
Cond,stimuli/School/15.jpg,left
Cond,stimuli/School/18.jpg,right
Cond,stimuli/School/42.jpg,left
Fix2,stimuli/Old/55.jpg,left
Cond,stimuli/School/54.jpg,right
Cond,stimuli/School/29.jpg,left
Cond,stimuli/School/57.jpg,right
Fix2,stimuli/Old/30.jpg,left
Fix2,stimuli/Old/8.jpg,left
Fix2,stimuli/Old/27.jpg,left
Fix1,stimuli/Healthy/50.jpg,right
Fix2,stimuli/Old/6.jpg,left
Cond,stimuli/School/25.jpg,right
Cond,stimuli/School/35.jpg,left
Fix2,stimuli/Old/19.jpg,left
Fix1,stimuli/Healthy/13.jpg,right
Fix1,stimuli/Healthy/0.jpg,right
Fix2,stimuli/Old/54.jpg,left
Fix2,stimuli/Old/41.jpg,left
Fix1,stimuli/Healthy/12.jpg,right
Fix2,stimuli/Old/47.jpg,left
Fix1,stimuli/Healthy/41.jpg,right
Cond,stimuli/School/1.jpg,left
Cond,stimuli/School/59.jpg,right
Cond,stimuli/School/12.jpg,left
Fix1,stimuli/Healthy/38.jpg,right
Fix1,stimuli/Healthy/39.jpg,right
Cond,stimuli/School/22.jpg,left
Cond,stimuli/School/21.jpg,right
Fix1,stimuli/Healthy/55.jpg,right
Cond,stimuli/School/40.jpg,left
Fix2,stimuli/Old/58.jpg,left
Cond,stimuli/School/30.jpg,right
Fix1,stimuli/Healthy/37.jpg,right
Fix2,stimuli/Old/16.jpg,left
Fix2,stimuli/Old/4.jpg,left
Cond,stimuli/School/0.jpg,right
Fix1,stimuli/Healthy/1.jpg,right
Fix1,stimuli/Healthy/58.jpg,right
Fix1,stimuli/Healthy/60.jpg,right
Fix2,stimuli/Old/28.jpg,left
Cond,stimuli/School/19.jpg,right
Fix2,stimuli/Old/13.jpg,left
Fix2,stimuli/Old/15.jpg,left
Cond,stimuli/School/23.jpg,right
Fix1,stimuli/Healthy/52.jpg,right
Fix1,stimuli/Healthy/59.jpg,right
Fix1,stimuli/Healthy/14.jpg,right
Cond,stimuli/School/33.jpg,left
Cond,stimuli/School/7.jpg,right
