Block3Type,Block3Stim,Block3Corr
Fix1,stimuli/Dangerous/47.jpg,right
Cond,stimuli/Small/9.jpg,left
Fix2,stimuli/Healthy/57.jpg,left
Cond,stimuli/Small/24.jpg,right
Cond,stimuli/Small/12.jpg,left
Cond,stimuli/Small/46.jpg,right
Cond,stimuli/Small/38.jpg,left
Fix2,stimuli/Healthy/60.jpg,left
Fix1,stimuli/Dangerous/3.jpg,right
Cond,stimuli/Small/8.jpg,left
Fix2,stimuli/Healthy/68.jpg,left
Fix1,stimuli/Dangerous/29.jpg,right
Fix2,stimuli/Healthy/62.jpg,left
Fix1,stimuli/Dangerous/5.jpg,right
Fix2,stimuli/Healthy/8.jpg,left
Fix2,stimuli/Healthy/45.jpg,left
Fix2,stimuli/Healthy/7.jpg,left
Fix1,stimuli/Dangerous/16.jpg,right
Fix1,stimuli/Dangerous/42.jpg,right
Cond,stimuli/Small/36.jpg,left
Cond,stimuli/Small/37.jpg,right
Fix1,stimuli/Dangerous/27.jpg,right
Cond,stimuli/Small/11.jpg,left
Fix2,stimuli/Healthy/56.jpg,left
Fix2,stimuli/Healthy/52.jpg,left
Fix2,stimuli/Healthy/20.jpg,left
Fix2,stimuli/Healthy/48.jpg,left
Fix1,stimuli/Dangerous/10.jpg,right
Fix2,stimuli/Healthy/17.jpg,left
Cond,stimuli/Small/45.jpg,right
Cond,stimuli/Small/19.jpg,left
Cond,stimuli/Small/26.jpg,right
Cond,stimuli/Small/35.jpg,left
Cond,stimuli/Small/3.jpg,right
Fix2,stimuli/Healthy/14.jpg,left
Cond,stimuli/Small/44.jpg,right
Cond,stimuli/Small/29.jpg,left
Cond,stimuli/Small/49.jpg,right
Fix1,stimuli/Dangerous/15.jpg,right
Cond,stimuli/Small/14.jpg,left
Fix1,stimuli/Dangerous/40.jpg,right
Fix1,stimuli/Dangerous/8.jpg,right
Fix1,stimuli/Dangerous/14.jpg,right
Fix1,stimuli/Dangerous/52.jpg,right
Fix2,stimuli/Healthy/5.jpg,left
Fix1,stimuli/Dangerous/25.jpg,right
Fix1,stimuli/Dangerous/28.jpg,right
Fix1,stimuli/Dangerous/53.jpg,right
Fix2,stimuli/Healthy/4.jpg,left
Fix1,stimuli/Dangerous/45.jpg,right
Fix2,stimuli/Healthy/13.jpg,left
Fix2,stimuli/Healthy/26.jpg,left
