Block2Type,Block2Stim,Block2Corr
Cond,stimuli/Wealth/8.jpg,left
Fix2,stimuli/Dangerous/3.jpg,left
Cond,stimuli/Wealth/32.jpg,right
Fix2,stimuli/Dangerous/53.jpg,left
Fix1,stimuli/Smell/24.jpg,right
Fix2,stimuli/Dangerous/16.jpg,left
Cond,stimuli/Wealth/21.jpg,right
Fix2,stimuli/Dangerous/25.jpg,left
Fix2,stimuli/Dangerous/37.jpg,left
Fix1,stimuli/Smell/16.jpg,right
Fix1,stimuli/Smell/3.jpg,right
Fix2,stimuli/Dangerous/17.jpg,left
Cond,stimuli/Wealth/9.jpg,right
Fix1,stimuli/Smell/9.jpg,right
Cond,stimuli/Wealth/7.jpg,left
Fix2,stimuli/Dangerous/59.jpg,left
Fix1,stimuli/Smell/22.jpg,right
Fix1,stimuli/Smell/0.jpg,right
Cond,stimuli/Wealth/10.jpg,left
Fix2,stimuli/Dangerous/36.jpg,left
Cond,stimuli/Wealth/11.jpg,right
Fix2,stimuli/Dangerous/51.jpg,left
Cond,stimuli/Wealth/33.jpg,right
